Comment title,Comment,cleaned_Comment,Topic_1_probability,Topic_2_probability,Topic_3_probability,Topic_4_probability,Topic_5_probability,Topic_6_probability,Topic_7_probability,Max_Probability_Topic
"""nobody does anything""","Flew Palermo to Bucharest. I do not recommend Ryanair to anyone and I strongly suggest to avoid this horrible company. They lost my baggage during a flight, I called daily to the airport, I talked daily to the Ryanair customer service which, obviously, could not help, and in the end I can say that I did everything I could to get it back or to get a refund, but nobody cared at all. The information they give is not clear, the time they put me to wait was between 7 and 21 days and even like this nothing changed. Everybody is sorry, but nobody does anything. Plus, onboard they do not have the food they are supposed to sell. Horrible company!",fly palermo bucharest recommend ryanair strongly suggest avoid horrible company lose baggage flight call daily airport talk daily ryanair customer service obviously help end refund care information clear time wait day like change everybody sorry plus onboard food suppose sell horrible company,0.029879407957196236,0.04397871717810631,0.3300248086452484,0.00726280128583312,0.00456465408205986,0.5328271389007568,0.05146247521042824,Topic_6
"""friendly helpful crew""","Flew Faro to Bristol with Ryanair. The usual efficient but basic experience with flights on time and friendly helpful crew. I fly with 'special assistance' and they are always very good in helping me and assisting with luggage. On the outbound flight weather conditions were very poor - as a retired pilot I estimated ground visibility height at about 200' - and I anticipated a diversion to Cardiff, but the Captain made an excellent landing on a wet and windy runway. We later found out that several other flights had indeed been diverted. The return flight had an unusual incident - because the forward toilet was inoperative, the seat belt signs were switched on in calm conditions to clear a way to the rear toilets for the crafty Captain and First Officer in turn!",fly faro bristol ryanair usual efficient basic experience flight time friendly helpful crew fly special assistance good help assist luggage outbound flight weather condition poor retire pilot estimate ground visibility height anticipate diversion cardiff captain excellent landing wet windy runway later find flight divert return flight unusual incident forward toilet inoperative seat belt sign switch calm condition clear way rear toilet crafty captain officer turn,0.019523311406373978,0.025574594736099243,0.08055952936410904,0.004575866274535656,0.018787555396556854,0.5016881227493286,0.34929102659225464,Topic_6
"""Shameful money grabbing""","Flew Ryanair from Cologne to Bristol. I fly this journey every couple of months and I cannot remember the last time the flight wasn't delayed at least an hour. If it's going to be a later time just make it a later time! Now we have to pay for 'extras' which any decent airline would not charge for, such as carry on luggage or sitting next to loved ones. So they can say the flight is cheap but by the time you've added on the things you need it isn't cheap anymore. Shameful money grabbing. If Ryanair wasn't the only direct flight for this journey I would fly with someone else, even if it cost more.",fly ryanair cologne bristol fly journey couple month remember time flight not delay hour go later time later time pay extra decent airline charge carry luggage sit love one flight cheap time ve add thing need not cheap anymore shameful money grab ryanair not direct flight journey fly cost,0.004771800246089697,0.07150204479694366,0.2564425766468048,0.006468817591667175,0.025676054880023003,0.5309736728668213,0.1041649729013443,Topic_6
"""a very relaxed journey""","Athens to Frankfurt. Great job by Ryanair. We chose FR because of departure time and price. The price doubled because of luggage and emergency exit seats, but was still low: 680 euros return voor 4, booked two months in advance and much better than competitors. It turned out to be a very relaxed journey: two very punctual flights, with a friendly crew and very comfortable seating at the emergency exit both ways. Good info from the cockpit and I like the efficient boarding.The down side is the risk of strike. A month before we went, there was a big strike across Europe and it won't be the last. This constant unrest makes you worrying about your flight and that's the only reason why I do not recommend Ryanair.",athen frankfurt great job ryanair choose fr departure time price price double luggage emergency exit seat low euro return voor book month advance well competitor turn relaxed journey punctual flight friendly crew comfortable seating emergency exit way good info cockpit like efficient boardingthe risk strike month go big strike europe will not constant unrest make worry flight s reason recommend ryanair,0.003776225494220853,0.09454601258039474,0.10710462182760239,0.005127802025526762,0.003215371398255229,0.43856266140937805,0.34766727685928345,Topic_6
"""not friendly nor proactive""",Luton to Knock. I had not used the airport in several years and was keen to see how convenient it might be for future travel plans. I arrived early and was the first person to check-in for the flight. The check-in agent was unfriendly and did not respond to simple pleasantries. Security at this airport was not pleasant at all and I was stopped and asked to walk through a body scanning machine. Boarding was not at all well organised and one had to stand for almost 20 mins in a holding-pen area divided between priority and non-priority passengers. This was not fair on the elderly and inform. Far too much hand luggage was allowed on board. The cabin crew were not friendly nor proactive and their spoken English was poor. I overheard the lady siting directly in front of me ask for a non-meat croissant. She made this very clear. She paid her money and then had to call the flight attendant back as she was sold a meat filled croissant. The member of staff was very rude to the point of hostility. The captain gave minimal information about the flight. The landing was smooth and disembarkation orderly.,luton knock airport year keen convenient future travel plan arrive early person checkin flight checkin agent unfriendly respond simple pleasantry security airport pleasant stop ask walk body scan machine boarding organise stand min holdingpen area divide priority nonpriority passenger fair elderly inform far hand luggage allow board cabin crew friendly proactive speak english poor overhear lady siting directly ask nonmeat croissant clear pay money flight attendant sell meat fill croissant member staff rude point hostility captain give minimal information flight landing smooth disembarkation orderly,0.002757549285888672,0.13139259815216064,0.1258641630411148,0.07232192158699036,0.0023549781180918217,0.4825734496116638,0.18273527920246124,Topic_6
"""a great airline""","Frankfurt to Lisbon. Ryanair is a great airline. I have flown with many US airlines (JetBlue, Southwest) and they were great. But Ryanair is just great. This flight was about €15! I went to Lisbon and came back about a few days after. The food was €5 and it was a chicken breast sandwich, and it was actually good. A Pepsi was about €2. We landed. It was a good landing too. And we parked at a gate and not at a stand which was great. Only thing is, no entertainment (I know it's a budget airline.)",frankfurt lisbon ryanair great airline fly airlines jetblue southwest great ryanair great flight go lisbon come day food chicken breast sandwich actually good pepsi land good landing park gate stand great thing entertainment know budget airline,0.006178498733788729,0.046505823731422424,0.16635198891162872,0.008385560475289822,0.005261851008981466,0.3786318302154541,0.3886844217777252,Topic_7
"""worst airline to fly""","Madrid to Marrakesh. The worst airline to fly on, completely unorganized customer service is horrible. They made me pay 55 euros because I didn’t check in on time for my flight only for our flight to be delayed two extra hours. Definitely never fly with this airline again!",madrid marrakesh bad airline fly completely unorganized customer service horrible pay euro not check time flight flight delay extra hour definitely fly airline,0.045453354716300964,0.05230596289038658,0.33098769187927246,0.011072907596826553,0.006959328427910805,0.4796651601791382,0.0735555961728096,Topic_6
"""is a great airline""","Frankfurt to Lisbon. Ryanair is a great airline. I have flown with many US airlines (Delta, American) and they were great. But Ryanair is just great. This flight was about 15 euros! I went to Lisbon and came back about a week ago. The food was 5 euros and it was a sandwich, and it was actually good. A Pepsi was about 2 euros. We landed. It was a good landing too. And we parked at a gate and not at a stand which was great. Only concern that happened is I waited about 1 hour and 20 mins to get to the plane. One delay because of rain in France, then the bus didn't start moving after 20 minutes! Then we stood in the bus right by the plane for 10 minutes. It was in the middle of nowhere but I highly recommend it.",frankfurt lisbon ryanair great airline fly airlines delta american great ryanair great flight euro go lisbon come week ago food euro sandwich actually good pepsi euro land good landing park gate stand great concern happen wait hour min plane delay rain france bus not start move minute stand bus right plane minute middle highly recommend,0.0045705209486186504,0.03355052322149277,0.15013068914413452,0.006195802707225084,0.0038941127713769674,0.628935694694519,0.17272265255451202,Topic_6
"""crew friendly and courteous""","Copenhagen to Dublin. Flight was delayed by about an hour but we knew this when we got to the Airport. I had checked in online before my outbound flight from Dublin so there was no hassle. A bit of a delay at Copenhagen Airport on the inbound flight as we were expected to print the luggage tag ourselves. A few staff floating about only to direct us to the kiosks but no help offered. It was another passenger who kindly showed me and I then assisted my colleague. Then the scan did not work when I tried to drop the bagage at the unmanned counter, only later on a staff member came to assist. A long walk to the boarding gate but I liked that as I felt that it was helping me to burn some calories, however this may not be welcomed by everyone (certainly if you can't walk long distances it may be necessary to request assistance). Service on board was slower than usual but cabin crew friendly and courteous. Ryanair has a good sélection of buy on board food and I had the fruitcake which was simply delicious and a lovely tea. On arrival my luggage arrived very promptly (much more efficient than priority and business class with some other airlines). Overall I was happy with Ryanair.",copenhagen dublin flight delay hour know get airport check online outbound flight dublin hassle bit delay copenhagen airport inbound flight expect print luggage tag staff float direct kiosk help offer passenger kindly show assist colleague scan work try drop bagage unmanned counter later staff member come assist long walk boarding gate like feel help burn calorie welcome certainly not walk long distance necessary request assistance service board slow usual cabin crew friendly courteous ryanair good sélection buy board food fruitcake simply delicious lovely tea arrival luggage arrive promptly efficient priority business class airline overall happy ryanair,0.002634952776134014,0.05555449426174164,0.1518014818429947,0.016558818519115448,0.0022420035675168037,0.5732713341712952,0.19793692231178284,Topic_6
"""worst airline I have flown with""","Eindhoven to Barcelona Reus. The worst airline I have flown with. It has been the 4th time I am using Ryanair and the 4th time the flight was delayed. Today I had a flight to Barcelona Reus and we were supposed to departure at 08.15, however because of flight delayed the departure is only at 14.10 which doesn’t make any sense. I suggest to better spend a bit more money on more expensive airlines. Rynair just lost another customer.",eindhoven barcelona reus bad airline fly th time ryanair th time flight delay today flight barcelona reus suppose departure flight delay departure not sense suggest well spend bit money expensive airline rynair lose customer,0.00579482689499855,0.11038395762443542,0.23543016612529755,0.007858174853026867,0.0049368697218596935,0.5834012627601624,0.05219476297497749,Topic_6
"""Would consider using again""","Outward flight delayed by 40 minutes due to baggage handling issues at Stansted, return flight pretty much on time. Seats tightly packed in, but just about bearable for the three hour flight both ways. Cabin crew on both flights enthusiastic and helpful. Would consider using again.",outward flight delay minute baggage handling issue stansted return flight pretty time seat tightly pack bearable hour flight way cabin crew flight enthusiastic helpful consider,0.006886510644108057,0.045355480164289474,0.06731383502483368,0.009336507879197598,0.0058670975267887115,0.6250324845314026,0.24020810425281525,Topic_6
"""Never flying Ryanair again""","Never flying Ryanair again, very worse customer care once you have a complaint! I was 9 hours in a queue after the flight where I should have traveled on Sunday, October 14 at 8:05 PM, with the destination to Porto being canceled without any explanation! I was from 20h from Sunday until 6am in the morning waiting for an alternative, which took 2 days, only arranged alternative flight on Tuesday evening, I've been waiting 2 days, lost 2 days of my work and time. There were 3 flights canceled at the same time, there were about 600 people in a queue with only 2 employees, a shame the service, they tried to dodge the hotel that we had right and transport to the same, they ended up giving but only 1 night, I arrived at hotel at 7am and had to check out at 11am, the next night had to be on my own!  Estive 9 horas numa fila após o voo em que deveria ter viajado no domingo 14 de outubro pelas 20h05 com destino ao Porto ter sido cancelado sem qualquer explicação! Estive das 20h de domingo até às 6h da madrugada à espera de uma alternativa, alternativa essa que demorou 2 dias, só arranjaram voo alternativo na terça-feira à noite, estive 2 dias à espera, perdi 2 dias do meu trabalho e tempo. Foram 3 voos cancelados à mesma hora, eram cerca de 600 pessoas numa fila com apenas 2 funcionários, uma vergonha o atendimento, tentaram esquivar-se ao hotel que tínhamos direito e transporte para o mesmo, acabaram por ceder mas só 1 noite, cheguei ao hotel às 7h da manhã e tive que fazer check-out às 11h, na noite seguinte tive que ser por minha conta!",fly ryanair bad customer care complaint hour queue flight travel sunday october pm destination porto cancel explanation h sunday morning wait alternative take day arrange alternative flight tuesday evening ve wait day lose day work time flight cancel time people queue employee shame service try dodge hotel right transport end give night arrive hotel check night estive hora numa fila após o voo em que deveria ter viajado domingo de outubro pela h com destino ao porto ter sido cancelado sem qualquer explicação estive das h de domingo até às h da madrugada à espera de uma alternativa alternativa essa que demorou dias só arranjaram voo alternativo na terçafeira à noite estive dias à espera perdi dia meu trabalho e tempo foram voos cancelado à mesma hora eram cerca de pessoas numa fila com apenas funcionário uma vergonha o atendimento tentaram esquivarse ao hotel que tínhamos direito e transporte para o mesmo acabaram por ceder mas só noite cheguei ao hotel às h da manhã e tive que fazer checkout às h na noite seguinte tive que ser por minha conta,0.3403959274291992,0.030743373557925224,0.17075105011463165,0.004080177750438452,0.002563218353316188,0.424112468957901,0.02735373191535473,Topic_6
"""pay to get a boarding pass""","Santorini to Athens. I was told i had to pay an extra €65/person to get a boarding pass on top of the €146 flight tickets already paid per passenger. I did not understand why I was being asked to pay an additional 45% on top of the original flight. I asked to speak with the Ryanair manager at the Santorini check in desk, and explained to her that I do not have mobile data when traveling and could not check-in on-line and that the Ryanair confirmation I received via free Airport WiFi was in Greek. The agent proceeded to shout at me dismissing the fact that I do not have mobile data or that I do not speak Greek as “not her problem”, which I found rude and extremely poor customer service, especially at a manager level. I find this extra boarding pass fee as a predatory practice by Ryanair.",santorini athens tell pay extra person boarding pass flight ticket pay passenger understand ask pay additional original flight ask speak ryanair manager santorini check desk explain mobile datum travel checkin online ryanair confirmation receive free airport wifi greek agent proceed shout dismiss fact mobile datum speak greek problem find rude extremely poor customer service especially manager level find extra boarding pass fee predatory practice ryanair,0.003920307382941246,0.1669423133134842,0.4177109897136688,0.023150406777858734,0.0033399269450455904,0.3372834622859955,0.04765258729457855,Topic_3
"""charged me to check in at airport""","Budapest to Nuremberg. The worst airline ever, they charged me 60 euros to do check in at airport. If you are more than one person they give you seats at different places to force you to pay 7-15 euro to define your seats.",budapest nuremberg bad airline charge euro check airport person seat different place force pay euro define seat,0.008487812243402004,0.05499303340911865,0.4451111853122711,0.011506408452987671,0.007231595925986767,0.40580296516418457,0.06686702370643616,Topic_3
"""et null service either in airport""","Barcelona to Cologne. I have never seen such a horrible airline before. At first you see that, the price of fly is unbelievable cheap. After booking or at the airport, you will be forced to pay around double due to their internal rules. On the other hand, the seats are horrible and you get null service either in airport or by the fly. Farther more, the staffs of the airline at the airport (in Barcelona) were very rude.",barcelona cologne see horrible airline price fly unbelievable cheap booking airport force pay double internal rule hand seat horrible null service airport fly far staff airline airport barcelona rude,0.006285030394792557,0.24710895121097565,0.25456514954566956,0.008520186878740788,0.005354841705411673,0.4028606712818146,0.07530518621206284,Topic_6
"""discriminatory baggage policy""","Bournemouth to Krakow. Ryanair cabin and ground crew are discriminatory over the baggage policy. On my flights outgoing/incoming I saw non-priority Polish travellers ripping off or covering up yellow tags on ""hold"" baggage whilst insisting that British travellers put their bags in the hold. Cabin crew ignored Polish women travellers who were abusing the weight limit on bags which did not fit under the seat in front and clearly were heavier than 10kg. Why have a policy at all if they are not prepared to enforce it.",bournemouth krakow ryanair cabin ground crew discriminatory baggage policy flight outgoingincome see nonpriority polish traveller rip cover yellow tag hold baggage whilst insist british traveller bag hold cabin crew ignore polish woman traveller abuse weight limit bag fit seat clearly heavy kg policy prepared enforce,0.029868194833397865,0.49144822359085083,0.05820297822356224,0.007026533596217632,0.029164258390665054,0.2777547836303711,0.10653500258922577,Topic_2
"""delayed sat on the plane for 2.55h""","Ancona to Stansted. We got delayed and sat on the plane for 2.55hrs. No refreshments have been offered or any form of compensation. The seats are uncomfortable. They charge you for everything, they’d probably charge you to go to the toilet. Their fees are extortionate and exagerated. Entertainment on the plane? Forget about it. Not even a monitor in the middle of aisle to view the GPS. Be careful on their website, before you actually pay for your ticket, they try to sell you extra things, make sure you select “no thanks” if they are not for you. If you buy 2 tickets at the same time, you dont get seats together, you have to pay extra for that. The only way we’ll be using this company again is if there is absolutely no other flight available, i’d rather pay a little extra for a better service and a more comfortable flight.",ancona stanste get delay sit plane hrs refreshment offer form compensation seat uncomfortable charge d probably charge toilet fee extortionate exagerated entertainment plane forget monitor middle aisle view gps careful website actually pay ticket try sell extra thing sure select thank buy ticket time not seat pay extra way company absolutely flight available d pay little extra well service comfortable flight,0.003495447803288698,0.026954390108585358,0.36458486318588257,0.004748769104480743,0.038922619074583054,0.48792362213134766,0.0733703225851059,Topic_6
"""55 euros if you check in at the airport""","Amsterdam to Malaga. Rubbish airline, it's enough that they charge you extra for a piece of luggage. But they charge an extra 55 euros if you check in at the airport (less than 2 hours in advance). Will be flying with airlines that represent the real costs from now on.",amsterdam malaga rubbish airline charge extra piece luggage charge extra euro check airport hour advance fly airline represent real cost,0.008167494088411331,0.13685426115989685,0.39610347151756287,0.04845447838306427,0.006958755198866129,0.34241166710853577,0.06104990467429161,Topic_3
"""extra fee for check in""","Athens to Santorini. Terrible experience ever with Ryanair. Not only they charged me for every single useless services, they were very rude and obnoxious. It all started at the check in counter. They refused to answer questions directly and they were not professional on handling baggage at all. They almost damaged my luggage right in front of me. Even though I paid for every piece of luggage a head of time, at the counter they charged me 49:00€ for the luggage I checked in. To pay that charge she sent me to another counter pointing to a row of counters, refusing to provide information as why I am going there and Ordered me ""go there!"".  Here this, on that counter which I don't know the name, they said we don't know why she didn't explain and they referred me back to her, but before they sent me away and charged me 68.00€ for not checking in ahead. Again rudely they said; ""DON'T YOU READ YOUR EMAIL?! WE SENT AN EMAIL THAT IF YOU DON'T CHECK IN AHEAD OF TIME WE WILL CHARGE YOU."" It was too close to my departure so I had to run, but at the gate when I checked that reminder, there was no mention of the extra fee for check in.",athen santorini terrible experience ryanair charge single useless service rude obnoxious start check counter refuse answer question directly professional handle baggage damage luggage right pay piece luggage head time counter charge luggage check pay charge send counter point row counter refuse provide information go order counter not know say not know not explain refer send away charge check ahead rudely say not read email send email not check ahead time charge close departure run gate check reminder mention extra fee check,0.0025738126132637262,0.2025257647037506,0.4110930263996124,0.027090957388281822,0.002192896790802479,0.3166455924510956,0.037877991795539856,Topic_3
"""I tried to check in online""","I tried checking in to their website days before the flight but it does not give me my boarding pass but it says checked in, when I arrived at the airport I tried to check in online but it won’t let me. They said I can’t check in online now because it’s too late even though the flight is not until 3 hours time, therefore I Paid extra to get the boarding pass and the customer service was useless. Can’t believe how ripoff this airlines are, and how stupid their system is. I wouldn’t recommend this airline to anyone.",try check website day flight boarding pass say check arrive airport try check online will not let say not check online late flight hour time pay extra boarding pass customer service useless not believe ripoff airline stupid system not recommend airline,0.005940768867731094,0.036544617265462875,0.4521283209323883,0.008053277619183064,0.005061581265181303,0.444510817527771,0.047760557383298874,Topic_3
"""old baggage rules applied""","Dublin to Bologna from Dublin. Outward departure on time and in-service v good with nice polite staff. Return very prompt and efficient and another on time departure. Again staff very polite, polished and smiling. Bottle of white wine 6 euro and passable. FR flight times are much more palatable than a 5.45 am departure with EI, its a shame they dont fly over the Winter period. Since it is not Nov 1st the old baggage rules applied but I saw a couple ripping off their yellow tags as they got on the plane and putting them inside the cabin which is not really fair play. All in all a good quality product that got me from A to B.",dublin bologna dublin outward departure time inservice v good nice polite staff return prompt efficient time departure staff polite polished smile bottle white wine euro passable fr flight time palatable departure ei shame not fly winter period nov st old baggage rule apply see couple rip yellow tag get plane put inside cabin fair play good quality product get b,0.0038618172984570265,0.11512745171785355,0.07167057693004608,0.005246949382126331,0.04301869869232178,0.5050557851791382,0.256018728017807,Topic_6
"""Staff friendly and smiling""","Athens to Thessaloniki. Ryanair operations have moved to the satellite terminal of Athens airport, which is a far walk, however it makes boarding a much better experience, as there is more space and it is done by walking to the planes instead of using buses. Flight on time, arrival ahead of schedule, even if it was on of the last flights of the day, about 80% full. Very cheap ticket (15€), although someone needs to be careful, as this airline attempts to add a lot of costs to the client - one needs to keep that in mind when purchasing a fare. Staff was friendly and smiling. Only thing I can fault the airline was that they kept the sign to have the belt on, for the whole duration of this short flight (40'), which was uncomfortable. There was no turbulence or bad weather, so I suspect it was to facilitate the procedures. Otherwise a pretty good basic flight.",athen thessaloniki ryanair operation move satellite terminal athens airport far walk make boarding well experience space walk plane instead bus flight time arrival ahead schedule flight day cheap ticket need careful airline attempt add lot cost client need mind purchase fare staff friendly smile thing fault airline keep sign belt duration short flight uncomfortable turbulence bad weather suspect facilitate procedure pretty good basic flight,0.0035186579916626215,0.05573143810033798,0.11543412506580353,0.00477571040391922,0.019678305834531784,0.6175071001052856,0.18335463106632233,Topic_6
"""particularly nice and attentive""","On Monday 17/9/2018 evening flight from Rome to Dublin. While the seats are very cramped and not supportive of good back, neck or leg posture the cabin crew that evening made up for the discomfort, the young staff particularly nice and attentive, one young man especially, Italian I think.",monday evening flight rome dublin seat cramp supportive good neck leg posture cabin crew evening discomfort young staff particularly nice attentive young man especially italian think,0.11031964421272278,0.039273206144571304,0.09278199076652527,0.009636380709707737,0.006055925972759724,0.42849063873291016,0.313442200422287,Topic_6
"""horrendous customer service""","Dublin to Gatwick. Absolutely horrendous customer service at the airport. We booked through kiwi.com, and had a connection in Dublin. However the first leg of the flight was late due (of course), and we didnt have nearly enough time to get to our second flight. The security line at Dublin airport was extremely long, so we asked the Ryanair desk for help. The woman behind the counter was incredibly rude, and just looked at me and said run. She would not help us get through security. So we had to beg people in line and sprint to the gate. The only reason we made the flight was because it was also late. It was a terrible panic. The Ryanair staff in Dublin airport were incredibly rude and dismissive.",dublin gatwick absolutely horrendous customer service airport book kiwicom connection dublin leg flight late course not nearly time second flight security line dublin airport extremely long ask ryanair desk help woman counter incredibly rude look say run help security beg people line sprint gate reason flight late terrible panic ryanair staff dublin airport incredibly rude dismissive,0.06334366649389267,0.11158520728349686,0.1484823375940323,0.005831683520227671,0.003665054216980934,0.6335518956184387,0.03354017436504364,Topic_6
"""an overall okay experience""","Rome to Barcelona. I flew a round trip with Ryanair recently in September 2018. The first trip was not very good, it was Rome to Barcelona taking off at midnight. The flight was delayed 1.5 hours and by the time I got there public transportation was finished and I had to pay for a taxi to my hotel. Also all throughout the flight, the most annoying part were the flight attendants. Nobody else was talking except for them, chatting with each other the entire time about their boyfriends. Very unprofessional. The second time coming back was actually very good. The flight was schedule to depart at 6:30am and it boarded and left and arrived exactly on time. The flight attendants were fine and professional. I guess the key is to choose the first Ryanair flight that leaves first thing in the morning. That way their airplanes are already on the ground and finished their maintenance checks. Their schedules are so packed that if one flight gets delayed during the day, it creates a domino effect that delays every subsequent flight. In conclusion, pretty good value. I had an overall okay experience. Just remember that they will probably be delayed and to make sure that you compensate for this delay for your arrival destination. Make sure you know how to get to your hotel cheaply if it gets super delayed. I would fly again. Oh and don't forget to online check in and print your boarding pass and pay for any check luggage ahead of time.",rome barcelona fly round trip ryanair recently september trip good rome barcelona take midnight flight delay hour time get public transportation finish pay taxi hotel flight annoying flight attendant talk chat entire time boyfriend unprofessional second time come actually good flight schedule depart board leave arrive exactly time flight attendant fine professional guess key choose ryanair flight leave thing morning way airplane ground finish maintenance check schedule packed flight get delay day create domino effect delay subsequent flight conclusion pretty good value overall okay experience remember probably delay sure compensate delay arrival destination sure know hotel cheaply get super delay fly oh not forget online check print boarding pass pay check luggage ahead time,0.02253061532974243,0.06469479948282242,0.0794847384095192,0.024759529158473015,0.0018576158909127116,0.613974928855896,0.19269780814647675,Topic_6
Ryanair customer review,"Dublin to Stansted. I have an Indian passport and am obliged to get my visa checked at the check in counter. I went to the check in counter and presented my ticket and UK visa. They stamped my ticket after verifying the UK visa, I went to security and the barcode won't work as the stamp was on bar code. I was hoping that she knew where to stamp it, I went to the counter again and they issue me a boarding card. While boarding I was asked to show my visa again and I told them I have already checked in at the counter and the ticked is stamped that the visa have been checked. The boarding personnel threatened that I won't be able to board the fligh . The staff was totally rude.",dublin stanste indian passport oblige visa check check counter go check counter present ticket uk visa stamp ticket verify uk visa go security barcode will not work stamp bar code hope know stamp go counter issue boarding card boarding ask visa tell check counter tick stamp visa check boarding personnel threaten will not able board fligh staff totally rude,0.004301049746572971,0.13633783161640167,0.36498117446899414,0.005830652080476284,0.0036644884385168552,0.4501291811466217,0.03475561738014221,Topic_6
"""Never fly them""","Paris to Rome. Plane departed 30 minutes late, for the second time in a row. We showed up the day before for our checked tickets 5 minutes late. As of today the people are 40 minutes late boarding. Beauvais is not a Paris airport. The drive time outside of Paris is two hours. It's 130 euro fare. That cost as much as the tickets to Italy. The fares may be cheaper, but the service nor the true cost are. Best of all, I paid for priority seating for my boyfriend, he boarded after me. Never fly them. First and most be honest, the airport you serve for Paris is 80km away.",paris rome plane depart minute late second time row show day check ticket minute late today people minute late boarding beauvais paris airport drive time outside paris hour euro fare cost ticket italy fare cheap service true cost good pay priority seating boyfriend board fly honest airport serve paris km away,0.004455171525478363,0.025804461911320686,0.20926226675510406,0.027240512892603874,0.003793637501075864,0.5844773054122925,0.14496663212776184,Topic_6
"""was pleasantly surprised""","Flight was 25 minutes delayed take-off but kept informed by Captain and made up time to land only 5 minutes late on new (February 2018) aircraft with seats comfortable for the 3 hour trip. I had special assistance which worked well (as always at Faro) and on entering mentioned to the cabin assistant that, following illness, it was our first holiday for 2 years and could we have some 'bubbly' to celebrate - immediately the seat belt sign was switched off 2 bottles of Prosecco were handed to us - a nice touch! For the first time ever I decided to try Ryanair food and was pleasantly surprised - the lasagne was tasty, of decent proportion, and at €15 for this plus a bottle of wine, fruit cake and coffee not bad value. The crew were smart and cheerful and helped us with our luggage at both ends. Of all the L.C.C. Ryanair are our favourite - always offering what they say and at the lowest cost. I note most of the complaints are where people have failed to read the regulations before flying!",flight minute delay takeoff keep inform captain time land minute late new february aircraft seat comfortable hour trip special assistance work faro enter mention cabin assistant follow illness holiday year bubbly celebrate immediately seat belt sign switch bottle prosecco hand nice touch time decide try ryanair food pleasantly surprised lasagne tasty decent proportion plus bottle wine fruit cake coffee bad value crew smart cheerful help luggage end lcc ryanair favourite offer low cost note complaint people fail read regulation fly,0.030981793999671936,0.04576177895069122,0.058199845254421234,0.0037140839267522097,0.06822333484888077,0.5902421474456787,0.20287704467773438,Topic_6
"""Just don't do it""",Seville to Stansted. Never Ryanair. Just don't do it. Delay for more than 3 hours with zero communication to customer.  Ground generator broke down and  no air conditioning on the ground when temperature outside about 90F. Air steward refused to provide drinking water on demand. No meaningful compensation.,seville stanste ryanair not delay hour zero communication customer ground generator break air conditioning ground temperature outside f air steward refuse provide drinking water demand meaningful compensation,0.09173770248889923,0.14466315507888794,0.12623128294944763,0.01012192852795124,0.006347979884594679,0.46472227573394775,0.1561756581068039,Topic_6
"""too much to have seats together""","Sofia to Madrid. We have all gotten used to low cost airlines and all that comes with it. We also appreciate the availability of cheaper tickets (not always and not that cheap in a lot of cases!!). However, it is a bit much when corporate greed consistently comes up with ridiculous ideas on how to charge more money. Case in point: seat selection! I am not asking for a seat of my choice - however, we are a family of four (two kids included) - is it too much to ask to have seats together as a family rather than being asked to pay extra for it? Shameful behaviour! Lastly - why on earth don't the seats recline? It's a 3.5 hour or flight and it's not as if they are serving a sumptuous meal that might be affected.",sofia madrid get low cost airline come appreciate availability cheap ticket cheap lot case bit corporate greed consistently come ridiculous idea charge money case point seat selection ask seat choice family kid include ask seat family ask pay extra shameful behaviour lastly earth not seat recline hour flight serve sumptuous meal affect,0.020719628781080246,0.03917485103011131,0.19235029816627502,0.022007374092936516,0.09470829367637634,0.49877694249153137,0.13226263225078583,Topic_6
"""horrible and expensive""",Athens to Heraklion. The most horrible and expensive low cost airlines I’ve ever flown. Wouldn’t recommend to anyone! They charge for printing ticket and bag almost 120 euro plus 40 euro ticket. Service is horrible as well.,athen heraklion horrible expensive low cost airline ve fly not recommend charge print ticket bag euro plus euro ticket service horrible,0.008056419901549816,0.11960788816213608,0.4595775902271271,0.010948066599667072,0.006858103908598423,0.3209359049797058,0.0740160122513771,Topic_3
"""Ryanair has lost it's appeal""","Corfu to Stansted. I feel Ryanair has lost it's appeal over the past year or so. On this recent return trip to Corfu, flights are generally delayed to some extent. Previously we always found Ryanair to be very efficient in terms of keeping to departure times. However, boarding process and splitting people up has caused chaos on board. I can understand the theory behind thir policy, and personally, for an extra couple of € I would reserve seat together. But a lot of people still take pot luck, get seats allocated apart and then try throughout the boarding process, taxi, after take off to persuade others to change seats in order that they can sit together. Middle seats being allocated in premium seating (extra leg room, front seats that others pay €15 for). Their boarding process needs to be more streamlined as well, example, boarding at Corfu for Priority, no signs etc. to indicate where to queue. Got through gate, only to be held outside, busses arrived, but for some reason we were not allowed on them for 10 minutes, then a free for all with non-priority and priority getting on buses together. In reality, if another airline is similar in price I would chose them now over Ryanair as the whole travel process has become more chaotic, which is a shame, as with a few improvements and a bit better organisation not costing any money, it could be a far better experience.",corfu stanste feel ryanair lose appeal past year recent return trip corfu flight generally delay extent previously find ryanair efficient term keep departure time boarding process split people cause chaos board understand theory thir policy personally extra couple reserve seat lot people pot luck seat allocate apart try boarding process taxi persuade change seat order sit middle seat allocate premium seat extra leg room seat pay boarding process need streamlined example boarding corfu priority sign etc indicate queue get gate hold outside bus arrive reason allow minute free nonpriority priority getting bus reality airline similar price choose ryanair travel process chaotic shame improvement bit well organisation cost money far well experience,0.041556213051080704,0.04597342759370804,0.0997195690870285,0.021529968827962875,0.0016991999000310898,0.7166335582733154,0.07288806885480881,Topic_6
